id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.2190495004781778,2.7546423371808664,0.2150371900397189,2023-01-05
,,0.21983441841655765,2.755969993252907,0.2182007557009215,2023-01-06
,,0.2206193363549375,2.7572976493249475,0.2213643213621241,2023-01-07
,,0.2214042542933173,2.7586253053969876,0.22452788702332674,2023-01-08
,,0.22218917223169715,2.759952961469028,0.22769145268452934,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.222974090170077,2.7612806175410687,0.23085501834573194,2023-01-10
,,0.22686074328668923,2.768488097863158,0.23325170144797056,2023-01-11
,,0.2307473964033015,2.775695578185247,0.23564838455020917,2023-01-12
,,0.23463404951991373,2.7829030585073364,0.23804506765244776,2023-01-13
,,0.238520702636526,2.7901105388294254,0.24044175075468638,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.24240735575313824,2.797318019151515,0.242838433856925,2023-01-15
,,0.24581451171331106,2.792457649139207,0.2460375995601995,2023-01-16
,,0.2492216676734839,2.787597279126899,0.24923676526347402,2023-01-17
,,0.2526288236336567,2.782736909114591,0.25243593096674855,2023-01-18
,,0.2560359795938295,2.777876539102283,0.25563509667002304,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.25944313555400234,2.773016169089975,0.25883426237329754,2023-01-20
,,0.2593154876740197,2.7733099282979117,0.2585235422037109,2023-01-21
,,0.25918783979403703,2.7736036875058483,0.25821282203412416,2023-01-22
,,0.2590601919140544,2.773897446713785,0.2579021018645375,2023-01-23
,,0.25893254403407173,2.7741912059217215,0.25759138169495077,2023-01-24
,,0.258804896154089,2.774484965129658,0.2572806615253641,2023-01-25
,,0.2586772482741064,2.7747787243375948,0.25696994135577744,2023-01-26
,,0.2585496003941237,2.7750724835455314,0.2566592211861907,2023-01-27
,,0.2584219525141411,2.775366242753468,0.25634850101660406,2023-01-28
,,0.2582943046341584,2.775660001961404,0.2560377808470174,2023-01-29
,,0.25816665675417577,2.775953761169341,0.2557270606774307,2023-01-30
,,0.2580390088741931,2.7762475203772774,0.255416340507844,2023-01-31
,,0.25791136099421047,2.776541279585214,0.2551056203382573,2023-02-01
,,0.2577837131142278,2.7768350387931506,0.2547949001686706,2023-02-02
,,0.2576560652342451,2.7771287980010873,0.25448417999908396,2023-02-03
,,0.25752841735426246,2.777422557209024,0.25417345982949724,2023-02-04
,,0.2574007694742798,2.7777163164169605,0.2538627396599106,2023-02-05
,,0.25727312159429716,2.778010075624897,0.2535520194903239,2023-02-06
,,0.2571454737143145,2.7783038348328337,0.2532412993207372,2023-02-07
,,0.25701782583433186,2.7785975940407703,0.2529305791511505,2023-02-08
,,0.2568901779543492,2.778891353248707,0.2526198589815638,2023-02-09
,,0.25676253007436656,2.7791851124566436,0.25230913881197714,2023-02-10
,,0.2566348821943839,2.77947887166458,0.2519984186423905,2023-02-11
,,0.25650723431440126,2.779772630872517,0.25168769847280376,2023-02-12
,,0.25637958643441855,2.7800663900804534,0.2513769783032171,2023-02-13
,,0.2562519385544359,2.7803601492883896,0.2510662581336304,2023-02-14
,,0.25612429067445325,2.780653908496326,0.2507555379640437,2023-02-15
,,0.2559966427944706,2.780947667704263,0.25044481779445704,2023-02-16
,,0.25586899491448795,2.7812414269121994,0.2501340976248703,2023-02-17
,,0.2557413470345053,2.781535186120136,0.24982337745528366,2023-02-18
,,0.25561369915452264,2.7818289453280727,0.24951265728569696,2023-02-19
,,0.25548605127454,2.7821227045360093,0.2492019371161103,2023-02-20
,,0.25535840339455734,2.782416463743946,0.2488912169465236,2023-02-21
,,0.25523075551457464,2.7827102229518825,0.24858049677693692,2023-02-22
,,0.255103107634592,2.783003982159819,0.24826977660735022,2023-02-23
,,0.25497545975460933,2.7832977413677558,0.24795905643776356,2023-02-24
,,0.2548478118746267,2.7835915005756924,0.24764833626817687,2023-02-25
,,0.25472016399464403,2.783885259783629,0.24733761609859017,2023-02-26
,,0.2545925161146614,2.7841790189915656,0.24702689592900348,2023-02-27
,,0.25446486823467873,2.7844727781995022,0.24671617575941682,2023-02-28
,,0.2543372203546961,2.784766537407439,0.24640545558983012,2023-03-01
,,0.25420957247471343,2.785060296615375,0.24609473542024343,2023-03-02
,,0.2540819245947307,2.7853540558233116,0.24578401525065674,2023-03-03
,,0.2539542767147481,2.7856478150312483,0.24547329508107008,2023-03-04
,,0.2538266288347654,2.785941574239185,0.24516257491148338,2023-03-05
,,0.25369898095478277,2.7862353334471215,0.2448518547418967,2023-03-06
,,0.2535713330748001,2.786529092655058,0.24454113457231,2023-03-07
,,0.25344368519481747,2.7868228518629947,0.24423041440272333,2023-03-08
,,0.2533160373148348,2.7871166110709313,0.24391969423313664,2023-03-09
,,0.25318838943485217,2.787410370278868,0.24360897406354995,2023-03-10
,,0.2530607415548695,2.7877041294868046,0.24329825389396326,2023-03-11
,,0.2529330936748868,2.787997888694741,0.2429875337243766,2023-03-12
,,0.25280544579490416,2.788291647902678,0.2426768135547899,2023-03-13
,,0.2526777979149215,2.7885854071106144,0.2423660933852032,2023-03-14
,,0.25255015003493886,2.788879166318551,0.24205537321561651,2023-03-15
,,0.2524225021549562,2.7891729255264877,0.24174465304602982,2023-03-16
,,0.25229485427497356,2.7894666847344243,0.24143393287644316,2023-03-17
,,0.2521672063949909,2.7897604439423604,0.24112321270685647,2023-03-18
,,0.25203955851500826,2.790054203150297,0.24081249253726977,2023-03-19
,,0.2519119106350256,2.7903479623582337,0.2405017723676831,2023-03-20
,,0.25178426275504295,2.7906417215661703,0.24019105219809642,2023-03-21
,,0.25165661487506025,2.790935480774107,0.23988033202850972,2023-03-22
,,0.2515289669950776,2.7912292399820435,0.23956961185892303,2023-03-23
,,0.25140131911509495,2.79152299918998,0.23925889168933634,2023-03-24
