id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.4823959668863652,2.8885007540077434,0.46878792947874864,2023-01-05
,,0.4715152479899748,2.8818090675291357,0.4667170024662032,2023-01-06
,,0.4606345290935844,2.875117381050528,0.46464607545365777,2023-01-07
,,0.44975381019719396,2.86842569457192,0.4625751484411123,2023-01-08
,,0.4388730913008036,2.8617340080933125,0.4605042214285669,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.4279923724044132,2.8550423216147047,0.45843329441602143,2023-01-10
,,0.43703599090653567,2.860588065376315,0.4594538201979971,2023-01-11
,,0.4460796094086582,2.8661338091379247,0.46047434597997267,2023-01-12
,,0.4551232279107807,2.871679552899535,0.4614948717619483,2023-01-13
,,0.46416684641290323,2.8772252966611447,0.4625153975439239,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.4732104649150257,2.882771040422755,0.46353592332589955,2023-01-15
,,0.47889584181891864,2.8806287276663847,0.47544559471183906,2023-01-16
,,0.4845812187228116,2.878486414910014,0.48735526609777857,2023-01-17
,,0.49026659562670455,2.876344102153644,0.49926493748371814,2023-01-18
,,0.49595197253059753,2.874201789397273,0.5111746088696576,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.5016373494344905,2.872059476640903,0.5230842802555972,2023-01-20
,,0.501761848410148,2.872010543908782,0.5219173082850047,2023-01-21
,,0.5018863473858055,2.871961611176661,0.5207503363144124,2023-01-22
,,0.5020108463614631,2.8719126784445397,0.5195833643438199,2023-01-23
,,0.5021353453371207,2.8718637457124188,0.5184163923732276,2023-01-24
,,0.5022598443127783,2.871814812980298,0.5172494204026351,2023-01-25
,,0.5023843432884357,2.871765880248177,0.5160824484320428,2023-01-26
,,0.5025088422640933,2.8717169475160556,0.5149154764614503,2023-01-27
,,0.5026333412397509,2.8716680147839346,0.5137485044908578,2023-01-28
,,0.5027578402154084,2.8716190820518137,0.5125815325202655,2023-01-29
,,0.502882339191066,2.871570149319693,0.511414560549673,2023-01-30
,,0.5030068381667235,2.8715212165875714,0.5102475885790807,2023-01-31
,,0.503131337142381,2.8714722838554505,0.5090806166084882,2023-02-01
,,0.5032558361180386,2.8714233511233296,0.5079136446378959,2023-02-02
,,0.5033803350936962,2.8713744183912087,0.5067466726673034,2023-02-03
,,0.5035048340693538,2.8713254856590877,0.505579700696711,2023-02-04
,,0.5036293330450112,2.8712765529269664,0.5044127287261186,2023-02-05
,,0.5037538320206688,2.8712276201948455,0.5032457567555262,2023-02-06
,,0.5038783309963264,2.8711786874627245,0.5020787847849338,2023-02-07
,,0.5040028299719839,2.8711297547306036,0.5009118128143414,2023-02-08
,,0.5041273289476415,2.8710808219984822,0.499744840843749,2023-02-09
,,0.504251827923299,2.8710318892663613,0.4985778688731566,2023-02-10
,,0.5043763268989566,2.8709829565342404,0.4974108969025642,2023-02-11
,,0.5045008258746141,2.8709340238021195,0.4962439249319718,2023-02-12
,,0.5046253248502717,2.870885091069998,0.4950769529613793,2023-02-13
,,0.5047498238259293,2.870836158337877,0.4939099809907869,2023-02-14
,,0.5048743228015867,2.8707872256057563,0.4927430090201945,2023-02-15
,,0.5049988217772443,2.8707382928736354,0.4915760370496021,2023-02-16
,,0.5051233207529019,2.8706893601415144,0.4904090650790097,2023-02-17
,,0.5052478197285595,2.870640427409393,0.4892420931084173,2023-02-18
,,0.505372318704217,2.870591494677272,0.48807512113782486,2023-02-19
,,0.5054968176798745,2.8705425619451512,0.48690814916723246,2023-02-20
,,0.5056213166555321,2.8704936292130303,0.48574117719664006,2023-02-21
,,0.5057458156311896,2.870444696480909,0.48457420522604766,2023-02-22
,,0.5058703146068472,2.870395763748788,0.48340723325545526,2023-02-23
,,0.5059948135825048,2.870346831016667,0.48224026128486286,2023-02-24
,,0.5061193125581622,2.870297898284546,0.4810732893142704,2023-02-25
,,0.5062438115338198,2.870248965552425,0.479906317343678,2023-02-26
,,0.5063683105094774,2.870200032820304,0.4787393453730856,2023-02-27
,,0.506492809485135,2.870151100088183,0.4775723734024932,2023-02-28
,,0.5066173084607924,2.870102167356062,0.4764054014319008,2023-03-01
,,0.50674180743645,2.870053234623941,0.4752384294613084,2023-03-02
,,0.5068663064121076,2.8700043018918198,0.474071457490716,2023-03-03
,,0.5069908053877651,2.869955369159699,0.47290448552012354,2023-03-04
,,0.5071153043634227,2.869906436427578,0.47173751354953114,2023-03-05
,,0.5072398033390803,2.869857503695457,0.47057054157893874,2023-03-06
,,0.5073643023147378,2.8698085709633356,0.46940356960834634,2023-03-07
,,0.5074888012903953,2.8697596382312147,0.46823659763775394,2023-03-08
,,0.5076133002660529,2.869710705499094,0.46706962566716154,2023-03-09
